objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL,,,,,,,,,
TMJ19_325;01/01/2019;A0031;5003;292;57;N;0;291178;927555,7;6886404,64;0;297;57;N;0;296181;926944,03;6891285,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;55873;171,,,,,
TMJ19_326;01/01/2019;A0031;2124;297;57;N;0;296181;926944,03;6891285,31;0;299;57;N;142;298305;927711,9;6893047,02;0;I;0;ACCROCHE;2019;1;Permanent horaire;71022;129,,,,,
TMJ19_327;01/01/2019;A0031;3329,1;299;57;N;142;298305;927711,9;6893047,02;0;302;57;N;500,1;301634,1;930555,74;6894770,91;0;I;0;ACCROCHE;2019;1;Permanent horaire;75455;123,,
TMJ19_328;01/01/2019;A0031;486,9;302;57;N;500,1;301634,1;930555,74;6894770,91;0;303;57;N;0;302121;930720,83;6895207,46;0;I;0;ACCROCHE;2019;1;Permanent horaire;75455;123,,
TMJ19_329;01/01/2019;A0031;11;303;57;N;0;302121;930720,83;6895207,46;0;303;57;N;11;302132;930719,4;6895218,36;0;I;0;ACCROCHE;2019;1;Permanent horaire;75455;123,,,,,
TMJ19_334;01/01/2019;A0031;199,1;305;57;N;601;304804;931710,94;6897355,97;0;305;57;N;800,1;305003,1;931761,33;6897547,79;0;I;0;ACCROCHE;2019;1;Permanent horaire;81783;109,,
TMJ19_335;01/01/2019;A0031;1878,9;305;57;N;800,1;305003,1;931761,33;6897547,79;0;307;57;N;673;306882;932234,53;6899231,69;0;I;0;ACCROCHE;2019;1;Permanent horaire;81783;109,,
TMJ19_337;01/01/2019;A0031;35;313;57;N;292;312521;931389,07;6904798,83;0;313;57;N;327;312556;931385,85;6904833,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;68582;119,,,,,
TMJ19_338;01/01/2019;A0031;1813;313;57;N;327;312556;931385,85;6904833,51;0;315;57;N;122;314369;931270,47;6906639,4;0;I;0;ACCROCHE;2019;1;Permanent horaire;68582;119,,,,,
TMJ19_339;01/01/2019;A0031;2782;315;57;N;122;314369;931270,47;6906639,4;0;317;57;N;895;317151;931553,8;6909374,24;0;I;0;ACCROCHE;2019;1;Permanent horaire;106073;,,,,,
TMJ19_340;01/01/2019;A0031;2330;317;57;N;895;317151;931553,8;6909374,24;0;320;57;N;250;319481;931255,1;6911640,31;0;I;0;ACCROCHE;2019;1;Permanent horaire;109213;124,,,,,
TMJ19_341;01/01/2019;A0031;2540,3;320;57;N;250;319481;931255,1;6911640,31;0;322;57;N;799,3;322021,3;930858,96;6914133,51;0;I;0;ACCROCHE;2019;1;Permanent horaire;102592;75,,
TMJ19_342;01/01/2019;A0031;200,7;322;57;N;799,3;322021,3;930858,96;6914133,51;0;323;57;N;0;322222;930904,29;6914329,09;0;I;0;ACCROCHE;2019;1;Permanent horaire;102592;75,,
TMJ19_343;01/01/2019;A0031;1801;323;57;N;0;322222;930904,29;6914329,09;0;324;57;N;800;324023;931578,16;6915957,69;0;I;0;ACCROCHE;2019;1;Permanent horaire;71521;117,,,,,
TMJ19_344;01/01/2019;A0031;3809;324;57;N;800;324023;931578,16;6915957,69;0;328;57;N;618;327832;931491,92;6919738,03;0;I;0;ACCROCHE;2019;1;Permanent horaire;85352;107,,,,,
TMJ19_346;01/01/2019;A0031;1483;329;57;N;967;329179;930818,72;6920875,46;0;331;57;N;452;330662;929381,06;6921168,49;0;I;0;ACCROCHE;2019;1;Permanent horaire;87169;89,,,,,
TMJ19_347;01/01/2019;A0031;3396;331;57;N;452;330662;929381,06;6921168,49;0;334;57;N;848;334058;926166,94;6920807,86;0;I;0;ACCROCHE;2019;1;Permanent horaire;74457;97,,,,,
